docname,from,to,pre,keyword,post,pattern
doc_399,110,110,kan utgj<c3><b8>re viktige nye bidrag til en gr<c3><b8>nn,omstilling,Etter fusjonen med h<c3><b8>yskolene i <c3><85>lesund Gj<c3><b8>vik og,omstilling*
doc_399,449,449,Norge er n<c3><a5> med et <c3><b8>kende behov for,omstilling,innovasjon og framtidig verdiskaping har vi tro p<c3><a5>,omstilling*
doc_400,263,263,med det gr<c3><b8>nne skiftet at vi f<c3><a5>r en,omstilling,fra fossil til fornybar energi Vi har store,omstilling*
doc_405,204,204,kunnskap som er vesentlig for en vellykket gr<c3><b8>nn,omstilling,gjennom utdanning og forskning Studieprogrammer og fag innenfor,omstilling*
doc_414,102,102,tar oss til lavutslippssamfunnet En del av den,omstillingen,er <c3><a5> erstatte produkter og energi som er,omstilling*
doc_421,186,186,teknologisatsingen Det er det som er l<c3><b8>sningen for,omstillingen,,omstilling*
doc_424,121,121,aktivt til <c3><a5> legge til rette for n<c3><b8>dvendig,omstilling,for framtida slik Arbeiderpartiet vil Og da er,omstilling*
doc_441,292,292,dem det n<c3><b8>dvendige drivet den n<c3><b8>dvendige muligheten til,omstilling,har v<c3><a6>rt et sv<c3><a6>rt viktig tiltak n<c3><a5>r det,omstilling*
doc_455,144,144,omveltningen Forutsetningen for <c3><a5> f<c3><a5> til en vellykket,omstilling,er at vi klarer <c3><a5> ligge i forkant,omstilling*
doc_458,232,232,utviklingen i samfunnet og gjennomf<c3><b8>rt omfattende og vellykkede,omstillinger,helt fra <c3><a5>rtusenskiftet En av suksessfaktorene til at,omstilling*
doc_458,246,246,suksessfaktorene til at de har lyktes med denne,omstillingen,er at de har blitt gitt god tid,omstilling*
doc_458,256,256,at de har blitt gitt god tid til,omstillingen,Det er derfor vesentlig at de ogs<c3><a5> blir,omstilling*
doc_458,271,271,ogs<c3><a5> blir gitt god tid i den omfattende,omstillingen,de skal igjennom n<c3><a5> En samlet komit<c3><a9> er,omstilling*
doc_482,324,324,vil skje i tr<c3><a5>d med gjeldende rammeverk for,omstillinger,i staten Omstilling skal skje s<c3><a5> smidig og,omstilling*
doc_482,327,327,tr<c3><a5>d med gjeldende rammeverk for omstillinger i staten,Omstilling,skal skje s<c3><a5> smidig og effektivt som mulig,omstilling*
doc_482,348,348,retningslinjene som er fastsatt i <c2><ab> Personalpolitikk ved,omstillingsprosesser,<c2><bb> Trygghet i omstilling handler om et godt,omstilling*
doc_482,352,352,i <c2><ab> Personalpolitikk ved omstillingsprosesser <c2><bb> Trygghet i,omstilling,handler om et godt og forpliktende samarbeid mellom,omstilling*
doc_482,382,382,er en rekke virkemidler tilgjengelig for <c3><a5> lette,omstillingskostnadene,for den enkelte arbeidstaker Eksempler p<c3><a5> dette er,omstilling*
doc_506,89,89,industri har gjennom <c3><a5>rene endret seg mye og,omstilling,gjennom bruk av teknologi og innovasjon har alltid,omstilling*
doc_506,220,220,bransjer og n<c3><a6>ringer Mange m<c3><a5> gjennom en teknologisk,omstilling,for <c3><a5> styrke konkurransekraften og dette kan bli,omstilling*
doc_516,195,195,<c3><a5> v<c3><a6>re med og lede an i den,omstillingen,vi skal inn i framover Det gjelder ogs<c3><a5>,omstilling*
doc_521,209,209,med tillit mellom partene en tillit som gj<c3><b8>r,omstilling,og innovasjon mulig Skal vi omsette dette til,omstilling*
doc_522,4,4,Gunnar Gundersen H,Omstilling,er et slitt begrep Det er regelen og,omstilling*
doc_522,34,34,et budsjett som fokuserer p<c3><a5> arbeid aktivitet og,omstilling,Et offensivt n<c3><a6>ringsliv er kjernen i <c3><a5> m<c3><b8>te,omstilling*
doc_522,546,546,bruker n<c3><a5> handlefriheten den har til <c3><a5> m<c3><b8>te,omstillingsbehovet,i norsk <c3><b8>konomi offensivt Hovedbudskapet i budsjettet er,omstilling*
doc_523,362,362,av oktober et budsjett for arbeid aktivitet og,omstilling,Norsk <c3><b8>konomi samlet og en stor del av,omstilling*
doc_523,407,407,velferden og som trygger hverdagen til folk flest,Omstilling,er imidlertid ikke noe nytt Av og til,omstilling*
doc_523,450,450,produkter Forskjellen n<c3><a5> er vel at den store,omstillingen,har kommet mye raskere enn det mange s<c3><a5>,omstilling*
doc_523,521,521,er de langsiktige De skal sikre konkurransekraft og,omstillingsevne,og stimulere til vekst i privat konkurranseutsatt n<c3><a6>ringsliv,omstilling*
doc_523,697,697,massivt Satsingen p<c3><a5> forskning innovasjon og gr<c3><bc>ndere <e2><80><93>,omstilling,i praksis <e2><80><93> har <c3><b8>kt med mrd kr,omstilling*
doc_524,62,62,for skal vi klare det gr<c3><b8>nne skiftet og,omstillingen,vi m<c3><a5> gjennom trenger vi gr<c3><b8>nne b<c3><a6>rekraftige og,omstilling*
doc_525,433,433,med budsjettavtalen som ble inng<c3><a5>tt i fjor Gr<c3><b8>nn,omstilling,flere milj<c3><b8>vennlige arbeidsplasser mer risikovillig kapital til investeringer,omstilling*
doc_526,25,25,overtydde om at det ville gi meir gr<c3><b8>n,omstilling,I dag tre <c3><a5>r etterp<c3><a5> n<c3><a5>r det fjerde,omstilling*
doc_526,343,343,no viss vi skal f<c3><a5> til den store,omstillinga,det norske samfunnet m<c3><a5> gjennomf<c3><b8>re Den satsinga som,omstilling*
doc_526,591,591,<c3><a5> m<c3><b8>te alt dette f<c3><b8>resl<c3><a5>r SV ei raskare,omstilling,gjennom eit nytt digitaliseringsprogram i Innovasjon Noreg Vi,omstilling*
doc_526,628,628,Livslang l<c3><a6>ring Vi vil leggje til rette for,omstilling,av norsk industri ved <c3><a5> gjere avskrivingsreglane betre,omstilling*
doc_527,91,91,vi faktisk er Det har f<c3><b8>rt til at,omstillingsbehovet,kom raskere enn noen kunne tenke seg Men,omstilling*
doc_527,196,196,som de legger til rette for en langsiktig,omstilling,av norsk <c3><b8>konomi I statsbudsjettet for prioriterer regjeringen,omstilling*
doc_527,212,212,regjeringen fortsatt tiltak som sikrer arbeid aktivitet og,omstilling,Det handler om <c3><a5> skape stabile rammevilk<c3><a5>r for,omstilling*
doc_527,552,552,og som skal ta Norge trygt gjennom de,omstillingene,vi m<c3><a5> igjennom,omstilling*
doc_529,21,21,derved lavere priser p<c3><a5> olje og gass ble,omstillingsbehovet,til Norge konkretisert og materialisert raskere enn mange,omstilling*
doc_529,46,46,av denne stortingsperioden Sj<c3><b8>matn<c3><a6>ringens betydning i en slik,omstillings<c3><b8>konomi,var det ganske mange som pekte p<c3><a5> men,omstilling*
doc_529,81,81,p<c3><a5> at et av de viktigste verkt<c3><b8>yene for,omstilling,er et n<c3><a6>ringsliv som behersker forskning og utvikling,omstilling*
doc_530,15,15,til budsjett for handlar om arbeid aktivitet og,omstilling,Sj<c3><b8>matn<c3><a6>ringa er ei sv<c3><a6>rt viktig n<c3><a6>ring som bidreg,omstilling*
doc_530,82,82,tiltak som forenklar effektiviserer og aukar innovasjons og,omstillingsevne,ogs<c3><a5> i sj<c3><b8>matindustrien Det legg grunnlaget for l<c3><b8>nsame,omstilling*
doc_531,171,171,<e2><80><93> er det viktig for framtidig sysselsetting og,omstilling,Denne regjeringen har hele tiden v<c3><a6>rt opptatt av,omstilling*
doc_531,244,244,en tid da resten av n<c3><a6>ringslivet gjennomg<c3><a5>r en,omstilling,g<c3><a5>r sj<c3><b8>matn<c3><a6>ringen s<c3><a5> det suser I <c3><a5>r vil,omstilling*
doc_531,630,630,prioritering i er tiltak for arbeid aktivitet og,omstilling,Sj<c3><b8>matn<c3><a6>ringen har en n<c3><b8>kkelrolle i den omstillingen vi,omstilling*
doc_531,637,637,og omstilling Sj<c3><b8>matn<c3><a6>ringen har en n<c3><b8>kkelrolle i den,omstillingen,vi n<c3><a5> g<c3><a5>r igjennom og budsjettforslaget legger til,omstilling*
doc_541,130,130,det som skjer Det er en ganske dramatisk,omstilling,<e2><80><93> det skal alle v<c3><a6>re oppmerksom p<c3><a5> Og,omstilling*
doc_550,362,362,f<c3><a5> p<c3><a5> plass et CO2-fond for <c3><a5> f<c3><a5>,omstilling,i tungtransporten at vi skal ha en gradvis,omstilling*
doc_551,713,713,<c3><a5> lure seg selv Skal Norge lykkes med,omstilling,hvor mulighetene brukes og utslippskuttene n<c3><a5>s er det,omstilling*
doc_552,911,911,innsatsen p<c3><a5> alle v<c3><a5>re prioriterte omr<c3><a5>der i klimapolitikken,omstilling,av transportsektoren gr<c3><b8>nt skifte i skipsfarten CO h<c3><a5>ndtering,omstilling*
doc_552,1488,1488,kompetansen bedriftene menneskene og ressursene for <c3><a5> klare,omstillingen,til et lavutslippssamfunn I dag er dagen for,omstilling*
doc_553,196,196,og fornybare energiressurser har forutsetninger for <c3><a5> klare,omstillingen,til et lavutslippssamfunn Derfor vil det v<c3><a6>re viktig,omstilling*
doc_554,364,364,m<c3><a5> aldri bli en sovepute for eget lands,omstilling,I diskusjonen om natur og forvaltning er det,omstilling*
doc_558,385,385,noen av de beste prosjektene p<c3><a5> klimagassreduksjon og,omstilling,til lavutslippssamfunnet Den st<c3><b8>rste <c3><b8>kningen i budsjettavtalen er,omstilling*
doc_564,97,97,forskning og utvikling som vil legge grunnlaget for,omstillingen,som er n<c3><b8>dvendig for <c3><a5> n<c3><a5> de ambisi<c3><b8>se,omstilling*
doc_564,347,347,omlegging til lavutslippssamfunnet Skal vi lykkes med den,omstillingen,m<c3><a5> alle spille p<c3><a5> samme lag Det m<c3><a5>,omstilling*
doc_614,69,69,prosess som gir folk og n<c3><a6>ringsliv tid til,omstilling,,omstilling*
doc_635,48,48,oljeavhengig startet H<c3><b8>yre og regjeringen en helt n<c3><b8>dvendig,omstilling,for <c3><a5> gi Norge flere ben <c3><a5> st<c3><a5>,omstilling*
doc_637,149,149,av oss Norske bedrifter og arbeidsplasser skal gjennom,omstilling,for <c3><a5> finne nye n<c3><a6>ringsveier som kan sikre,omstilling*
doc_637,986,986,opplever nedgang og nedleggelser som f<c3><b8>lge av t<c3><b8>ffe,omstillinger,i oljerelaterte n<c3><a6>ringer Da kobler vi kapital ledige,omstilling*
doc_637,1202,1202,budsjettet i dag legger til rette for n<c3><b8>dvendig,omstilling,for <c3><a5> sikre arbeid og aktivitet samtidig som,omstilling*
doc_638,283,283,naudsynt <c3><a5> gjennomf<c3><b8>re omfattande tiltak for <c3><a5> framskunde,omstillinga,og styrkje n<c3><a6>ringslivet og kommunane S<c3><a6>rleg gjeld dette,omstilling*
doc_638,357,357,har styrkt kommunane sitt bidrag til aktivitet og,omstilling,p<c3><a5> S<c3><b8>r og Vestlandet I krevjande tider er,omstilling*
doc_638,377,377,med ein n<c3><a6>ringsvenleg politikk som kan bidra til,omstilling,og skape grunnlag for framtidig vekst i alle,omstilling*
doc_638,550,550,infrastruktur p<c3><a5> kunnskap forsking og innovasjon og raskare,omstilling,Det er p<c3><a5> denne m<c3><a5>ten vi tek Noreg,omstilling*
doc_638,563,563,m<c3><a5>ten vi tek Noreg trygt gjennom den langsiktige,omstillinga,Etter <c3><a5>tte <c3><a5>r med reformvegring og krangel og,omstilling*
doc_639,272,272,det viktigere enn noen gang at forvaltningen er,omstillingsdyktig,og bruker de ressursene som vi har tilgjengelig,omstilling*
doc_647,205,205,i har vi lagt til rette for vekstevne,omstilling,og trygging av velferd Men det er bekymringsfullt,omstilling*
doc_647,366,366,fremmer integrering av innvandrere Men med behov for,omstilling,i norsk <c3><b8>konomi <c3><b8>kt arbeidsledighet og st<c3><b8>rre innvandring,omstilling*
doc_654,54,54,Andersen nettopp tok opp foresl<c3><a5>tt at ordningen med,omstillingsdyktige,regioner skal avgrenses s<c3><a5>nn at fylkeskommunene ikke kan,omstilling*
doc_663,296,296,og forsterker regjeringens satsing p<c3><a5> arbeid aktivitet og,omstilling,fra i <c3><a5>r Vi ser at svakere krone,omstilling*
doc_663,521,521,i <c3><a5>r Jeg er ogs<c3><a5> imponert over den,omstillingsevnen,vi ser i en del bedrifter som sammen,omstilling*
doc_664,300,300,en eksportsuksess for oss p<c3><a5> grunn av gode,omstillingsprosesser,kan videreutvikles s<c3><a5>nn at vi fremdeles er best,omstilling*
doc_666,131,131,Vi m<c3><a5> ha en n<c3><a6>ringspolitikk som har en,omstilling,ifra det svarte karbonet til det gr<c3><b8>nne karbonet,omstilling*
doc_669,244,244,samlet tiltaksniv<c3><a5> for ledige i p<c3><a5> plasser Gjennom,omstillingsmidler,bidrar tiltakene til at bedrifter kan omstilles til,omstilling*
doc_669,1120,1120,en s<c3><a6>rstilling N<c3><a5> g<c3><a5>r vi gjennom en stor,omstilling,Myndighetenes fremste oppgave er <c3><a5> legge til rette,omstilling*
doc_670,59,59,en trygg hverdag Stikkordene er arbeid aktivitet og,omstilling,Det er n<c3><b8>dvendig for norsk arbeidsliv st<c3><a5>r overfor,omstilling*
doc_670,324,324,Det er feilsl<c3><a5>tt politikk Det bidrar ikke til,omstilling,Det styrker ikke evnen v<c3><a5>r til <c3><a5> skape,omstilling*
doc_680,741,741,og avgiftsopplegg som styrker vekstevnen i <c3><b8>konomien letter,omstillingen,og skaper nye arbeidsplasser,omstilling*
doc_681,798,798,Regjeringen svekker alts<c3><a5> mulighetene v<c3><a5>re for en god,omstilling,gjennom de grepene den gj<c3><b8>r i skattepolitikken Det,omstilling*
doc_685,40,40,Norsk <c3><b8>konomi er inne i en periode med,omstilling,Selv om veksten er p<c3><a5> vei opp er,omstilling*
doc_685,127,127,legger regjeringen med <c3><a5>rets budsjett grunnlaget for de,omstillingene,av <c3><b8>konomien vi skal gjennom i <c3><a5>rene som,omstilling*
doc_685,1206,1206,Slik tar vi Norge trygt gjennom de langsiktige,omstillingene,,omstilling*
doc_686,43,43,utpust om <c3><a5> gj<c3><b8>re Norge mindre oljeavhengig om,omstilling,og om t<c3><b8>ffere prioriteringer Sp<c3><b8>rsm<c3><a5>let om hvordan <c3><a5>rlige,omstilling*
doc_688,261,261,SV Det er det siste et n<c3><a6>ringsliv i,omstilling,trenger Jeg mener det er uansvarlig med en,omstilling*
doc_690,1473,1473,for dyrt for mange ogs<c3><a5> i middelklassen Omskolering,omstillingsmidler,og etter og videreutdanning for dem som mister,omstilling*
doc_691,64,64,som er investeringer i framtiden investeringer for n<c3><b8>dvendige,omstillinger,som skal sikre vekst og velstand Noen partier,omstilling*
doc_691,150,150,flere nye arbeidsplasser I forbindelse med de n<c3><b8>dvendige,omstillinger,som m<c3><a5> skje i n<c3><a6>ringslivet er jeg glad,omstilling*
doc_691,207,207,Det vil v<c3><a6>re god kapasitet og vilje til,omstilling,og fornyelse i n<c3><a6>ringslivet de kommende <c3><a5>r og,omstilling*
doc_691,262,262,Vestlandet har og ser derfor behovet for langsiktig,omstilling,og fornying av n<c3><a6>ringslivet i disse fylkene Regjeringens,omstilling*
doc_691,282,282,par <c3><a5>rene har lagt s<c3><a6>rlig stor vekt p<c3><a5>,omstillingsbehovene,p<c3><a5> S<c3><b8>r og Vestlandet Jeg har forventninger til,omstilling*
doc_692,1527,1527,regjeringen f<c3><b8>lge n<c3><b8>ye med i utviklingen og i,omstillingen,og at vi ber regjeringen komme tilbake i,omstilling*
doc_693,82,82,f<c3><b8>rste <c3><b8>yeblikk da oljeprisen i Norge falt at,omstillingen,<e2><80><93> som bl.a H<c3><b8>yre har snakket om i,omstilling*
doc_693,145,145,En av de aller viktigste satsingene i en,omstillingsperiode,er nettopp kunnskap og forskning <e2><80><93> fra barnehage,omstilling*
doc_693,178,178,p<c3><a5> kunnskap fordi det er viktig ogs<c3><a5> for,omstillingen,av Norge Men kunnskap er ogs<c3><a5> viktig for,omstilling*
doc_693,1332,1332,norsk p<c3><a5> arbeidsplassen Og den er avgj<c3><b8>rende for,omstillingen,i samfunnet Det kommer snart en nasjonal kompetansepolitisk,omstilling*
doc_695,76,76,er halvert siden regjeringen overtok og behovet for,omstilling,av norsk <c3><b8>konomi har v<c3><a6>rt stort H<c3><b8>yre i,omstilling*
doc_695,275,275,<c3><b8>kt aktivitet og som stiller krav til n<c3><b8>dvendig,omstilling,S<c3><a5>nn tar vi Norge trygt gjennom den langsiktige,omstilling*
doc_695,284,284,S<c3><a5>nn tar vi Norge trygt gjennom den langsiktige,omstillingen,H<c3><b8>yre og regjeringens satsing p<c3><a5> kunnskapssamfunnet er en,omstilling*
doc_695,395,395,p<c3><a5> yrkesutdanningen er viktig N<c3><a5>r Norge er i,omstilling,vil framtiden kreve flere fagarbeidere ogs<c3><a5> p<c3><a5> et,omstilling*
doc_695,711,711,velferdstjenester ruste Norge for framtiden og styrke v<c3><a5>r,omstillingsevne,V<c3><a5>re l<c3><b8>sninger og ideer vil gj<c3><b8>re Norge bedre,omstilling*
doc_706,48,48,Norge og v<c3><a5>rt n<c3><a6>ringsliv mer robust i den,omstillingen,som vi n<c3><a5> er inne i p<c3><a5> grunn,omstilling*
doc_710,52,52,vil v<c3><a6>re bra for norsk <c3><b8>konomi for v<c3><a5>r,omstillingsevne,og for norsk n<c3><a6>ringsliv Og igjen Jeg legger,omstilling*
doc_713,469,469,klare de klimaendringene vi vet kommer og de,omstillingene,de aller fattigste landene vil ha p<c3><a5> det,omstilling*
doc_713,634,634,omtrent lik sum Svalbard-samfunnet skal igjennom en stor,omstilling,og derfor syns vi det er viktig at,omstilling*
doc_713,651,651,de ogs<c3><a5> f<c3><a5>r et <c3><b8>konomisk handlingsrom til den,omstillingen,som er like stort som det vi i,omstilling*
doc_715,775,775,nordiske samarbeidet skal v<c3><a6>re relevant effektivt og ha,omstillingsevne,Med utgangspunkt i de tre hovedsporene vil fagdepartementene,omstilling*
doc_715,790,790,vil fagdepartementene initiere prosjekter som omhandler integrering gr<c3><b8>nn,omstilling,og helse i tillegg til utenrikspolitiske instituttsamarbeid og,omstilling*
doc_715,997,997,gjennom og 20l6-budsjettet allerede bevilget betydelige midler til,omstilling,sysselsetting og videreutvikling p<c3><a5> Svalbard samtidig som det,omstilling*
doc_723,64,64,interesser og ogs<c3><a5> med arbeidsplassene I den krevende,omstillingsperioden,norsk <c3><b8>konomi er inne i n<c3><a5> er det,omstilling*
doc_728,546,546,l<c3><b8>ser bare ved hardt arbeid for <c3><a5> fremme,omstilling,som igjen kan skape nye arbeidsplasser P<c3><a5> 2040-tallet,omstilling*
doc_731,123,123,n<c3><b8>dvendige grep for <c3><a5> gj<c3><b8>re noe for en,omstilling,som vi s<c3><a5> var n<c3><b8>dt til <c3><a5> komme,omstilling*
doc_733,138,138,brukt en betydelig del av handlingsrommet p<c3><a5> de,omstillingsutfordringene,norsk <c3><b8>konomi m<c3><a5> gjennom,omstilling*
doc_737,78,78,nordiske modellen st<c3><a5>tt ganske st<c3><b8>tt Visst er det,omstillingsutfordringer,ogs<c3><a5> her Vi opplever ogs<c3><a5> flyktningkriser <e2><80><93> eller,omstilling*
doc_737,853,853,over formannskapet i ministerr<c3><a5>det i der Norden i,omstilling,er hovedpilar og jeg <c3><b8>nsker statsr<c3><a5>den lykke til,omstilling*
doc_737,889,889,med v<c3><a5>re nordiske naboer bl.a om klima gr<c3><b8>nn,omstilling,og konkurransekraft Nordisk r<c3><a5>d <e2><80><93> alts<c3><a5> parlamentarikerforsamlingen <e2><80><93>,omstilling*
doc_738,53,53,grunnleggende utfordringene enten det gjelder konkurransekraft gr<c3><b8>nn vekst,omstilling,til lavutslippssamfunn sikkerhet migrasjon eller integrering Felles utfordringer,omstilling*
doc_738,202,202,utgangspunktet skal vi utnytte til <c3><a5> fremme gr<c3><b8>nn,omstilling,og konkurransekraft i samspill mellom myndigheter kunnskapsinstitusjoner og,omstilling*
doc_738,342,342,norske nordiske formannskapet f<c3><b8>lger tre hovedspor Norden i,omstilling,Norden i Europa og Norden i verden Det,omstilling*
